team_name,team_code,player_name,shirt_number,position,club,fifa_player_id
Algeria,ALG,Melvin Mastil,1,GK,,520070
Algeria,ALG,Aissa Mandi,2,DF,,376285
Algeria,ALG,Achraf Abada,3,DF,,512127
Algeria,ALG,Mohamed Amine Tougai,4,DF,,433600
Algeria,ALG,Zineddine Belaid,5,DF,,480983
Algeria,ALG,Ramiz Zerrouki,6,MF,,433679
Algeria,ALG,Riyad Mahrez,7,FW,,379942
Algeria,ALG,Houssem Aouar,8,MF,,430698
Algeria,ALG,Amine Gouiri,9,FW,,405877
Algeria,ALG,Fares Chaibi,10,MF,,477795
Algeria,ALG,Anis Hadj Moussa,11,FW,,482874
Algeria,ALG,Nadhir Benbouali,12,FW,,520071
Algeria,ALG,Jaouen Hadjam,13,DF,,482869
Algeria,ALG,Hicham Boudaoui,14,MF,,441350
Algeria,ALG,Rayan Ait-Nouri,15,DF,,431858
Algeria,ALG,Oussama Benbot,16,GK,,477817
Algeria,ALG,Rafik Belghali,17,DF,,511009
Algeria,ALG,Mohamed Amoura,18,FW,,477790
Algeria,ALG,Nabil Bentaleb,19,MF,,379939
Algeria,ALG,Adil Boulbina,20,FW,,512132
Algeria,ALG,Ramy Bensebaini,21,DF,,395113
Algeria,ALG,Ibrahim Maza,22,MF,,494291
Algeria,ALG,Luca Zidane,23,GK,,389879
Algeria,ALG,Yassine Titraoui,24,MF,,433631
Algeria,ALG,Fares Ghedjemis,25,FW,,520072
Algeria,ALG,Samir Chergui,26,DF,,511010
Argentina,ARG,Juan Musso,1,GK,,430624
Argentina,ARG,Leonardo Balerdi,2,DF,,416723
Argentina,ARG,Nicolas Tagliafico,3,DF,,308322
Argentina,ARG,Gonzalo Montiel,4,DF,,402926
Argentina,ARG,Leandro Paredes,5,MF,,332847
Argentina,ARG,Lisandro Martinez,6,DF,,402921
Argentina,ARG,Rodrigo De Paul,7,MF,,428882
Argentina,ARG,Valentin Barco,8,MF,,463661
Argentina,ARG,Julian Alvarez,9,FW,,416081
Argentina,ARG,Lionel Messi,10,FW,,229397
Argentina,ARG,Giovani Lo Celso,11,MF,,395414
Argentina,ARG,Geronimo Rulli,12,GK,,394824
Argentina,ARG,Cristian Romero,13,DF,,431196
Argentina,ARG,Exequiel Palacios,14,MF,,389485
Argentina,ARG,Nico Gonzalez,15,MF,,430631
Argentina,ARG,Thiago Almada,16,FW,,418975
Argentina,ARG,Giuliano Simeone,17,FW,,485595
Argentina,ARG,Nico Paz,18,FW,,441422
Argentina,ARG,Nicolas Otamendi,19,DF,,310116
Argentina,ARG,Alexis Mac Allister,20,MF,,430628
Argentina,ARG,Jose Manuel Lopez,21,FW,,495054
Argentina,ARG,Lautaro Martinez,22,FW,,402920
Argentina,ARG,Emiliano Martinez,23,GK,,308300
Argentina,ARG,Enzo Fernandez,24,MF,,448252
Argentina,ARG,Facundo Medina,25,DF,,418963
Argentina,ARG,Nahuel Molina,26,DF,,402925
Australia,AUS,Mathew Ryan,1,GK,,339117
Australia,AUS,Milos Degenek,2,DF,,331149
Australia,AUS,Alessandro Circati,3,DF,,448014
Australia,AUS,Jacob Italiano,4,DF,,430450
Australia,AUS,Jordan Bos,5,DF,,423522
Australia,AUS,Jason Geria,6,DF,,339112
Australia,AUS,Mathew Leckie,7,FW,,321697
Australia,AUS,Connor Metcalfe,8,MF,,430452
Australia,AUS,Mohamed Toure,9,FW,,498806
Australia,AUS,Ajdin Hrustic,10,FW,,404319
Australia,AUS,Awer Mabil,11,FW,,406606
Australia,AUS,Paul Izzo,12,GK,,331135
Australia,AUS,Aiden Oneill,13,MF,,430440
Australia,AUS,Cameron Devlin,14,MF,,430437
Australia,AUS,Kai Trewin,15,DF,,494411
Australia,AUS,Aziz Behich,16,DF,,349342
Australia,AUS,Nestory Irankunda,17,FW,,486306
Australia,AUS,Patrick Beach,18,GK,,494557
Australia,AUS,Harry Souttar,19,DF,,430442
Australia,AUS,Cristian Volpato,20,FW,,448015
Australia,AUS,Cameron Burgess,21,DF,,382312
Australia,AUS,Jackson Irvine,22,MF,,355775
Australia,AUS,Nishan Velupillay,23,FW,,491166
Australia,AUS,Paul Okon-Engstler,24,MF,,498421
Australia,AUS,Lucas Herrington,25,DF,,504931
Australia,AUS,Tete Yengi,26,FW,,518200
Austria,AUT,Alexander Schlager,1,GK,,371739
Austria,AUT,David Affengruber,2,DF,,520035
Austria,AUT,Kevin Danso,3,DF,,405263
Austria,AUT,Xaver Schlager,4,MF,,385531
Austria,AUT,Stefan Posch,5,DF,,441067
Austria,AUT,Nicolas Seiwald,6,MF,,441088
Austria,AUT,Marko Arnautovic,7,FW,,299200
Austria,AUT,David Alaba,8,DF,,316002
Austria,AUT,Marcel Sabitzer,9,MF,,358241
Austria,AUT,Florian Grillitsch,10,MF,,385248
Austria,AUT,Michael Gregoritsch,11,FW,,401131
Austria,AUT,Florian Wiegele,12,GK,,520034
Austria,AUT,Patrick Pentz,13,GK,,441065
Austria,AUT,Sasa Kalajdzic,14,FW,,430100
Austria,AUT,Philipp Lienhart,15,DF,,372243
Austria,AUT,Phillip Mwene,16,DF,,463288
Austria,AUT,Carney Chukwuemeka,17,MF,,463800
Austria,AUT,Romano Schmid,18,MF,,463283
Austria,AUT,Christoph Baumgartner,19,MF,,441069
Austria,AUT,Konrad Laimer,20,MF,,385259
Austria,AUT,Patrick Wimmer,21,FW,,463286
Austria,AUT,Alexander Prass,22,MF,,463282
Austria,AUT,Marco Friedl,23,DF,,463287
Austria,AUT,Paul Wanner,24,MF,,520036
Austria,AUT,Michael Svoboda,25,DF,,491269
Austria,AUT,Alessandro Schoepf,26,MF,,375600
Belgium,BEL,Thibaut Courtois,1,GK,,358106
Belgium,BEL,Zeno Debast,2,DF,,448369
Belgium,BEL,Arthur Theate,3,DF,,448346
Belgium,BEL,Brandon Mechele,4,DF,,448360
Belgium,BEL,Maxim De Cuyper,5,DF,,448373
Belgium,BEL,Axel Witsel,6,MF,,290821
Belgium,BEL,Kevin De Bruyne,7,MF,,358120
Belgium,BEL,Youri Tielemans,8,MF,,401444
Belgium,BEL,Romelu Lukaku,9,FW,,358112
Belgium,BEL,Leandro Trossard,10,FW,,448355
Belgium,BEL,Jeremy Doku,11,FW,,448341
Belgium,BEL,Senne Lammens,12,GK,,495348
Belgium,BEL,Mike Penders,13,GK,,499803
Belgium,BEL,Dodi Lukebakio,14,FW,,448377
Belgium,BEL,Thomas Meunier,15,DF,,358122
Belgium,BEL,Koni De Winter,16,DF,,448366
Belgium,BEL,Charles De Ketelaere,17,FW,,448362
Belgium,BEL,Joaquin Seys,18,DF,,506088
Belgium,BEL,Diego Moreira,19,MF,,497902
Belgium,BEL,Hans Vanaken,20,MF,,448343
Belgium,BEL,Timothy Castagne,21,DF,,411443
Belgium,BEL,Alexis Saelemaekers,22,MF,,433092
Belgium,BEL,Nicolas Raskin,23,MF,,495349
Belgium,BEL,Amadou Onana,24,MF,,448364
Belgium,BEL,Nathan Ngoy,25,DF,,514166
Belgium,BEL,Matias Fernandez-Pardo,26,FW,,494025
Bosnia & Herzegovina,BIH,Nikola Vasilj,1,GK,,482978
Bosnia & Herzegovina,BIH,Nihad Mujakic,2,DF,,482969
Bosnia & Herzegovina,BIH,Dennis Hadzikadunic,3,DF,,430194
Bosnia & Herzegovina,BIH,Tarik Muharemovic,4,DF,,484022
Bosnia & Herzegovina,BIH,Sead Kolasinac,5,DF,,376230
Bosnia & Herzegovina,BIH,Benjamin Tahirovic,6,MF,,483966
Bosnia & Herzegovina,BIH,Amar Dedic,7,DF,,482976
Bosnia & Herzegovina,BIH,Armin Gigovic,8,MF,,489523
Bosnia & Herzegovina,BIH,Samed Bazdar,9,FW,,485063
Bosnia & Herzegovina,BIH,Ermedin Demirovic,10,FW,,436743
Bosnia & Herzegovina,BIH,Edin Dzeko,11,FW,,300409
Bosnia & Herzegovina,BIH,Mladen Jurkas,12,GK,,522842
Bosnia & Herzegovina,BIH,Ivan Basic,13,MF,,482974
Bosnia & Herzegovina,BIH,Ivan Sunjic,14,MF,,372436
Bosnia & Herzegovina,BIH,Amar Memic,15,MF,,494640
Bosnia & Herzegovina,BIH,Amir Hadziahmetovic,16,MF,,430196
Bosnia & Herzegovina,BIH,Dzenis Burnic,17,MF,,389886
Bosnia & Herzegovina,BIH,Nikola Katic,18,DF,,489520
Bosnia & Herzegovina,BIH,Kerim Alajbegovic,19,FW,,504990
Bosnia & Herzegovina,BIH,Esmir Bajraktarevic,20,FW,,464566
Bosnia & Herzegovina,BIH,Stjepan Radeljic,21,DF,,489521
Bosnia & Herzegovina,BIH,Martin Zlomislic,22,GK,,491228
Bosnia & Herzegovina,BIH,Haris Tabakovic,23,FW,,482984
Bosnia & Herzegovina,BIH,Nidal Celik,24,DF,,492367
Bosnia & Herzegovina,BIH,Jovo Lukic,25,FW,,519954
Bosnia & Herzegovina,BIH,Ermin Mahmic,26,MF,,522846
Brazil,BRA,Alisson,1,GK,,308370
Brazil,BRA,Wesley,2,DF,,461089
Brazil,BRA,Gabriel Magalhaes,3,DF,,430601
Brazil,BRA,Marquinhos,4,DF,,332946
Brazil,BRA,Casemiro,5,MF,,308386
Brazil,BRA,Alex Sandro,6,DF,,335658
Brazil,BRA,Vinicius Junior,7,FW,,405742
Brazil,BRA,Bruno Guimaraes,8,MF,,430605
Brazil,BRA,Matheus Cunha,9,FW,,430609
Brazil,BRA,Neymar Jr,10,FW,,314197
Brazil,BRA,Raphinha,11,FW,,433872
Brazil,BRA,Weverton,12,GK,,396315
Brazil,BRA,Danilo,13,DF,,335656
Brazil,BRA,Bremer,14,DF,,431889
Brazil,BRA,Leo Pereira,15,DF,,371956
Brazil,BRA,Douglas Santos,16,DF,,367981
Brazil,BRA,Fabinho,17,MF,,394456
Brazil,BRA,Danilo Santos,18,MF,,429392
Brazil,BRA,Endrick,19,FW,,463746
Brazil,BRA,Lucas Paqueta,20,MF,,411726
Brazil,BRA,Luiz Henrique,21,FW,,448420
Brazil,BRA,Gabriel Martinelli,22,FW,,430597
Brazil,BRA,Ederson,23,GK,,395427
Brazil,BRA,Roger Ibanez,24,DF,,430594
Brazil,BRA,Igor Thiago,25,FW,,519836
Brazil,BRA,Rayan,26,FW,,475036
Canada,CAN,Dayne St. Clair,1,GK,,441255
Canada,CAN,Alistair Johnston,2,DF,,441252
Canada,CAN,Alfie Jones,3,DF,,514070
Canada,CAN,Luc De Fougerolles,4,DF,,480322
Canada,CAN,Joel Waterman,5,DF,,448402
Canada,CAN,Mathieu Choiniere,6,MF,,448390
Canada,CAN,Stephen Eustaquio,7,MF,,433635
Canada,CAN,Ismael Kone,8,MF,,441258
Canada,CAN,Cyle Larin,9,FW,,390670
Canada,CAN,Jonathan David,10,FW,,441257
Canada,CAN,Liam Millar,11,MF,,441259
Canada,CAN,Tani Oluwaseyi,12,FW,,486929
Canada,CAN,Derek Cornelius,13,DF,,371958
Canada,CAN,Jacob Shaffelburg,14,MF,,448411
Canada,CAN,Moise Bombito,15,DF,,466585
Canada,CAN,Maxime Crepeau,16,GK,,331732
Canada,CAN,Tajon Buchanan,17,FW,,430138
Canada,CAN,Owen Goodman,18,GK,,463817
Canada,CAN,Alphonso Davies,19,DF,,412144
Canada,CAN,Ali Ahmed,20,FW,,466687
Canada,CAN,Jonathan Osorio,21,MF,,370986
Canada,CAN,Richie Laryea,22,DF,,431696
Canada,CAN,Niko Sigur,23,DF,,485064
Canada,CAN,Promise David,24,FW,,493970
Canada,CAN,Nathan Saliba,25,MF,,423941
Canada,CAN,Marcelo Flores,26,MF,,448053
Ivory Coast,CIV,Yahia Fofana,1,GK,,405873
Ivory Coast,CIV,Ousmane Diomande,2,DF,,477802
Ivory Coast,CIV,Ghislain Konan,3,DF,,407343
Ivory Coast,CIV,Jean Michael Seri,4,MF,,335807
Ivory Coast,CIV,Wilfried Singo,5,DF,,430854
Ivory Coast,CIV,Seko Fofana,6,MF,,405175
Ivory Coast,CIV,Odilon Kossounou,7,DF,,477825
Ivory Coast,CIV,Franck Kessie,8,MF,,371609
Ivory Coast,CIV,Ange-Yoan Bonny,9,FW,,464103
Ivory Coast,CIV,Simon Adingra,10,FW,,477778
Ivory Coast,CIV,Yan Diomande,11,FW,,510922
Ivory Coast,CIV,Elye Wahi,12,FW,,464133
Ivory Coast,CIV,Christopher Operi,13,DF,,486260
Ivory Coast,CIV,Oumar Diakite,14,FW,,477777
Ivory Coast,CIV,Amad Diallo,15,FW,,430822
Ivory Coast,CIV,Mohamed Kone,16,GK,,486259
Ivory Coast,CIV,Guela Doue,17,DF,,486317
Ivory Coast,CIV,Ibrahim Sangare,18,MF,,430831
Ivory Coast,CIV,Nicolas Pepe,19,FW,,402261
Ivory Coast,CIV,Emmanuel Agbadou,20,DF,,486268
Ivory Coast,CIV,Evan Ndicka,21,DF,,419172
Ivory Coast,CIV,Evann Guessand,22,FW,,485675
Ivory Coast,CIV,Alban Lafont,23,GK,,403090
Ivory Coast,CIV,Bazoumana Toure,24,FW,,506202
Ivory Coast,CIV,Parfait Guiagon,25,MF,,430834
Ivory Coast,CIV,Christ Inao Oulai,26,MF,,514208
DR Congo,COD,Lionel Mpasi,1,GK,,441313
DR Congo,COD,Aaron Wan-Bissaka,2,DF,,426357
DR Congo,COD,Steve Kapuadi,3,DF,,504329
DR Congo,COD,Axel Tuanzebe,4,DF,,403063
DR Congo,COD,Dylan Batubinsika,5,DF,,477829
DR Congo,COD,Ngalayel Mukau,6,MF,,494458
DR Congo,COD,Nathanael Mbuku,7,MF,,424119
DR Congo,COD,Samuel Moutoussamy,8,MF,,433076
DR Congo,COD,Brian Cipenga,9,FW,,510989
DR Congo,COD,Theo Bongonda,10,MF,,441317
DR Congo,COD,Gael Kakuta,11,FW,,336439
DR Congo,COD,Joris Kayembe,12,DF,,477833
DR Congo,COD,Meschack Elia,13,FW,,426506
DR Congo,COD,Noah Sadiki,14,MF,,486147
DR Congo,COD,Aaron Tshibola,15,MF,,477864
DR Congo,COD,Timothy Fayulu,16,GK,,486196
DR Congo,COD,Cedric Bakambu,17,FW,,336425
DR Congo,COD,Charles Pickel,18,MF,,448128
DR Congo,COD,Fiston Mayele,19,FW,,477859
DR Congo,COD,Yoane Wissa,20,FW,,441316
DR Congo,COD,Matthieu Epolo,21,GK,,514171
DR Congo,COD,Chancel Mbemba,22,DF,,356532
DR Congo,COD,Simon Banza,23,FW,,477835
DR Congo,COD,Gedeon Kalulu,24,DF,,477853
DR Congo,COD,Edo Kayembe,25,MF,,433161
DR Congo,COD,Arthur Masuaku,26,DF,,436572
Colombia,COL,David Ospina,1,GK,,228686
Colombia,COL,Daniel Munoz,2,DF,,431200
Colombia,COL,Jhon Lucumi,3,DF,,441622
Colombia,COL,Santiago Arias,4,DF,,315614
Colombia,COL,Kevin Castano,5,MF,,470759
Colombia,COL,Richard Rios,6,MF,,473050
Colombia,COL,Luis Diaz,7,FW,,428886
Colombia,COL,Jorge Carrascal,8,MF,,425580
Colombia,COL,Jhon Cordoba,9,FW,,369530
Colombia,COL,James Rodriguez,10,MF,,269058
Colombia,COL,Jhon Arias,11,MF,,470760
Colombia,COL,Camilo Vargas,12,GK,,360642
Colombia,COL,Yerry Mina,13,DF,,395552
Colombia,COL,Gustavo Puerta,14,DF,,463902
Colombia,COL,Juan Portilla,15,MF,,489849
Colombia,COL,Jefferson Lerma,16,MF,,395550
Colombia,COL,Johan Mojica,17,DF,,394500
Colombia,COL,Willer Ditta,18,DF,,476345
Colombia,COL,Cucho Hernandez,19,FW,,418881
Colombia,COL,Juan Quintero,20,MF,,356704
Colombia,COL,Jaminton Campaz,21,FW,,405755
Colombia,COL,Deiver Machado,22,DF,,394376
Colombia,COL,Davinson Sanchez,23,DF,,386013
Colombia,COL,Alvaro Montero,24,GK,,385998
Colombia,COL,Luis Suarez,25,FW,,428905
Colombia,COL,Andres Gomez,26,FW,,492189
Cape Verde,CPV,Vozinha,1,GK,,364752
Cape Verde,CPV,Stopira,2,DF,,297266
Cape Verde,CPV,Diney Borges,3,DF,,409241
Cape Verde,CPV,Pico Lopes,4,DF,,477770
Cape Verde,CPV,Logan Costa,5,DF,,477831
Cape Verde,CPV,Kevin Pina,6,MF,,477852
Cape Verde,CPV,Jovane Cabral,7,MF,,477856
Cape Verde,CPV,Joao Paulo,8,MF,,477855
Cape Verde,CPV,Gilson Benchimol,9,FW,,477862
Cape Verde,CPV,Jamiro Monteiro,10,MF,,401894
Cape Verde,CPV,Garry Rodrigues,11,MF,,373344
Cape Verde,CPV,Marcio Rosa,12,GK,,407114
Cape Verde,CPV,Sidny Lopes Cabral,13,DF,,477832
Cape Verde,CPV,Deroy Duarte,14,MF,,477827
Cape Verde,CPV,Laros Duarte,15,MF,,480966
Cape Verde,CPV,Yannick Semedo,16,MF,,494313
Cape Verde,CPV,Willy Semedo,17,MF,,433724
Cape Verde,CPV,Telmo Arcanjo,18,MF,,494314
Cape Verde,CPV,Dailon Livramento,19,FW,,482782
Cape Verde,CPV,Ryan Mendes,20,FW,,355642
Cape Verde,CPV,Nuno Da Costa,21,MF,,401893
Cape Verde,CPV,Steven Moreira,22,DF,,477847
Cape Verde,CPV,Cj Dos Santos,23,GK,,406281
Cape Verde,CPV,Wagner Pina,24,DF,,482783
Cape Verde,CPV,Kelvin Pires,25,DF,,482780
Cape Verde,CPV,Helio Varela,26,MF,,477849
Croatia,CRO,Dominik Livakovic,1,GK,,369029
Croatia,CRO,Josip Stanisic,2,DF,,433667
Croatia,CRO,Marin Pongracic,3,DF,,448174
Croatia,CRO,Josko Gvardiol,4,DF,,448180
Croatia,CRO,Duje Caleta-Car,5,DF,,372424
Croatia,CRO,Josip Sutalo,6,DF,,448171
Croatia,CRO,Nikola Moro,7,MF,,389753
Croatia,CRO,Mateo Kovacic,8,MF,,339987
Croatia,CRO,Andrej Kramaric,9,FW,,336472
Croatia,CRO,Luka Modric,10,MF,,241559
Croatia,CRO,Ante Budimir,11,FW,,430070
Croatia,CRO,Ivor Pandur,12,GK,,514526
Croatia,CRO,Nikola Vlasic,13,MF,,409191
Croatia,CRO,Ivan Perisic,14,FW,,359381
Croatia,CRO,Mario Pasalic,15,MF,,380005
Croatia,CRO,Martin Baturina,16,MF,,482774
Croatia,CRO,Petar Sucic,17,MF,,485066
Croatia,CRO,Kristijan Jakic,18,DF,,448164
Croatia,CRO,Toni Fruk,19,MF,,485065
Croatia,CRO,Igor Matanovic,20,FW,,485068
Croatia,CRO,Luka Sucic,21,MF,,448160
Croatia,CRO,Luka Vuskovic,22,DF,,499290
Croatia,CRO,Dominik Kotarski,23,GK,,448179
Croatia,CRO,Marco Pasalic,24,FW,,482931
Croatia,CRO,Martin Erlic,25,DF,,389740
Croatia,CRO,Petar Musa,26,FW,,389754
Curaçao,CUW,Eloy Room,1,GK,,390650
Curaçao,CUW,Shurandy Sambo,2,DF,,485379
Curaçao,CUW,Jurien Gaari,3,DF,,431698
Curaçao,CUW,Roshon Van Eijma,4,DF,,466361
Curaçao,CUW,Sherel Floranus,5,DF,,466350
Curaçao,CUW,Godfried Roemeratoe,6,MF,,466359
Curaçao,CUW,Juninho Bacuna,7,MF,,466317
Curaçao,CUW,Livano Comenencia,8,MF,,494989
Curaçao,CUW,Juergen Locadia,9,FW,,407680
Curaçao,CUW,Leandro Bacuna,10,MF,,466340
Curaçao,CUW,Jeremy Antonisse,11,FW,,424047
Curaçao,CUW,Sontje Hansen,12,FW,,424056
Curaçao,CUW,Tyrese Noslin,13,FW,,506473
Curaçao,CUW,Kenji Gorre,14,FW,,466352
Curaçao,CUW,Arjany Martha,15,MF,,485324
Curaçao,CUW,Jearl Margaritha,16,FW,,466363
Curaçao,CUW,Brandley Kuwas,17,FW,,466346
Curaçao,CUW,Armando Obispo,18,DF,,511141
Curaçao,CUW,Gervane Kastaneer,19,FW,,466372
Curaçao,CUW,Joshua Brenet,20,DF,,401023
Curaçao,CUW,Tahith Chong,21,MF,,485347
Curaçao,CUW,Kevin Felida,22,MF,,466365
Curaçao,CUW,Riechedly Bazoer,23,DF,,398569
Curaçao,CUW,Deveron Fonville,24,DF,,506471
Curaçao,CUW,Tyrick Bodak,25,GK,,466370
Curaçao,CUW,Trevor Doornbusch,26,GK,,466382
Czech Republic,CZE,Matej Kovar,1,GK,,484012
Czech Republic,CZE,David Zima,2,DF,,433755
Czech Republic,CZE,Tomas Holes,3,DF,,441167
Czech Republic,CZE,Robin Hranac,4,DF,,486080
Czech Republic,CZE,Vladimir Coufal,5,DF,,472908
Czech Republic,CZE,Stepan Chaloupek,6,DF,,514334
Czech Republic,CZE,Ladislav Krejci,7,DF,,441170
Czech Republic,CZE,Vladimir Darida,8,MF,,358003
Czech Republic,CZE,Adam Hlozek,9,FW,,433754
Czech Republic,CZE,Patrik Schick,10,FW,,401481
Czech Republic,CZE,Jan Kuchta,11,FW,,441171
Czech Republic,CZE,Lukas Cerv,12,MF,,486081
Czech Republic,CZE,Mojmir Chytil,13,FW,,484003
Czech Republic,CZE,David Jurasek,14,DF,,483990
Czech Republic,CZE,Pavel Sulc,15,FW,,486082
Czech Republic,CZE,Jindrich Stanek,16,GK,,441162
Czech Republic,CZE,Lukas Provod,17,MF,,484011
Czech Republic,CZE,Michal Sadilek,18,MF,,433668
Czech Republic,CZE,Tomas Chory,19,FW,,483961
Czech Republic,CZE,Jaroslav Zeleny,20,DF,,441166
Czech Republic,CZE,David Doudera,21,DF,,483936
Czech Republic,CZE,Tomas Soucek,22,MF,,404885
Czech Republic,CZE,Lukas Hornicek,23,GK,,511118
Czech Republic,CZE,Alexandr Sojka,24,MF,,523097
Czech Republic,CZE,Hugo Sochurek,25,MF,,506775
Czech Republic,CZE,Denis Visinsky,26,FW,,519985
Ecuador,ECU,Hernan Galindez,1,GK,,441236
Ecuador,ECU,Felix Torres,2,DF,,402979
Ecuador,ECU,Piero Hincapie,3,DF,,424031
Ecuador,ECU,Joel Ordonez,4,DF,,463465
Ecuador,ECU,Jordy Alcivar,5,MF,,419005
Ecuador,ECU,Willian Pacho,6,DF,,448290
Ecuador,ECU,Pervis Estupinan,7,DF,,389782
Ecuador,ECU,Anthony Valencia,8,MF,,448299
Ecuador,ECU,John Yeboah,9,FW,,405920
Ecuador,ECU,Kendry Paez,10,MF,,463495
Ecuador,ECU,Kevin Rodriguez,11,FW,,448310
Ecuador,ECU,Moises Ramirez,12,GK,,419002
Ecuador,ECU,Enner Valencia,13,FW,,373400
Ecuador,ECU,Alan Minda,14,MF,,463468
Ecuador,ECU,Pedro Vite,15,MF,,424036
Ecuador,ECU,Jordy Caicedo,16,FW,,402985
Ecuador,ECU,Angelo Preciado,17,DF,,402974
Ecuador,ECU,Denil Castillo,18,MF,,463476
Ecuador,ECU,Gonzalo Plata,19,FW,,419020
Ecuador,ECU,Nilson Angulo,20,FW,,448312
Ecuador,ECU,Alan Franco,21,MF,,389784
Ecuador,ECU,Gonzalo Valle,22,GK,,448295
Ecuador,ECU,Moises Caicedo,23,MF,,428885
Ecuador,ECU,Jeremy Arevalo,24,FW,,514326
Ecuador,ECU,Jackson Porozo,25,DF,,419003
Ecuador,ECU,Yaimar Medina,26,DF,,463489
Egypt,EGY,Mohamed Elshenawy,1,GK,,408948
Egypt,EGY,Yasser Ibrahim,2,DF,,369267
Egypt,EGY,Mohamed Hany,3,DF,,408950
Egypt,EGY,Hossam Abdelmaguid,4,DF,,483182
Egypt,EGY,Ramy Rabia,5,DF,,344661
Egypt,EGY,Mohamed Abdelmoneim,6,DF,,416902
Egypt,EGY,Trezeguet,7,FW,,363863
Egypt,EGY,Emam Ashour,8,MF,,430482
Egypt,EGY,Hamza Abdelkarim,9,FW,,495488
Egypt,EGY,Mohamed Salah,10,FW,,344654
Egypt,EGY,Mostafa Zico,11,MF,,483161
Egypt,EGY,Haissem Hassan,12,FW,,424106
Egypt,EGY,Ahmed Fatouh,13,DF,,430477
Egypt,EGY,Hamdy Fathy,14,MF,,429095
Egypt,EGY,Karim Hafez,15,DF,,407022
Egypt,EGY,Mahdy Soliman,16,GK,,395860
Egypt,EGY,Mohanad Lashin,17,MF,,433469
Egypt,EGY,Nabil Donga,18,MF,,433466
Egypt,EGY,Marawan Attia,19,MF,,461788
Egypt,EGY,Ibrahim Adel,20,FW,,430465
Egypt,EGY,Mahmoud Saber,21,MF,,483183
Egypt,EGY,Omar Marmoush,22,FW,,430476
Egypt,EGY,Mostafa Shoubir,23,GK,,416906
Egypt,EGY,Tarek Alaa,24,DF,,506124
Egypt,EGY,Zizo,25,FW,,433461
Egypt,EGY,Mohamed Alaa,26,GK,,512079
England,ENG,Jordan Pickford,1,GK,,336022
England,ENG,Ezri Konsa,2,DF,,403049
England,ENG,Nico Oreilly,3,DF,,463780
England,ENG,Declan Rice,4,MF,,433097
England,ENG,John Stones,5,DF,,369434
England,ENG,Marc Guehi,6,DF,,405841
England,ENG,Bukayo Saka,7,FW,,448196
England,ENG,Elliot Anderson,8,MF,,481610
England,ENG,Harry Kane,9,FW,,369419
England,ENG,Jude Bellingham,10,MF,,448202
England,ENG,Marcus Rashford,11,FW,,401470
England,ENG,Tino Livramento,12,DF,,489731
England,ENG,Dean Henderson,13,GK,,403046
England,ENG,Jordan Henderson,14,MF,,356189
England,ENG,Dan Burn,15,DF,,494345
England,ENG,Kobbie Mainoo,16,MF,,482621
England,ENG,Morgan Rogers,17,MF,,492716
England,ENG,Anthony Gordon,18,FW,,448189
England,ENG,Ollie Watkins,19,FW,,448203
England,ENG,Noni Madueke,20,FW,,489732
England,ENG,Eberechi Eze,21,MF,,473113
England,ENG,Ivan Toney,22,FW,,448198
England,ENG,James Trafford,23,GK,,485080
England,ENG,Reece James,24,DF,,439641
England,ENG,Djed Spence,25,DF,,506329
England,ENG,Jarell Quansah,26,DF,,463809
Spain,ESP,David Raya,1,GK,,447853
Spain,ESP,Marc Pubill,2,DF,,484728
Spain,ESP,Alex Grimaldo,3,DF,,391297
Spain,ESP,Eric Garcia,4,DF,,405562
Spain,ESP,Marcos Llorente,5,DF,,382739
Spain,ESP,Mikel Merino,6,MF,,430733
Spain,ESP,Ferran Torres,7,FW,,405545
Spain,ESP,Fabian Ruiz,8,MF,,430718
Spain,ESP,Gavi,9,MF,,447866
Spain,ESP,Dani Olmo,10,FW,,430750
Spain,ESP,Yeremy Pino,11,FW,,423658
Spain,ESP,Pedro Porro,12,DF,,430144
Spain,ESP,Joan Garcia,13,GK,,484691
Spain,ESP,Aymeric Laporte,14,DF,,335999
Spain,ESP,Alex Baena,15,MF,,447860
Spain,ESP,Rodri,16,MF,,411375
Spain,ESP,Nico Williams,17,FW,,447855
Spain,ESP,Martin Zubimendi,18,MF,,430754
Spain,ESP,Lamine Yamal,19,FW,,484320
Spain,ESP,Pedri,20,MF,,423646
Spain,ESP,Mikel Oyarzabal,21,FW,,430751
Spain,ESP,Pau Cubarsi,22,DF,,474973
Spain,ESP,Unai Simon,23,GK,,430753
Spain,ESP,Marc Cucurella,24,DF,,430735
Spain,ESP,Victor Munoz,25,FW,,492859
Spain,ESP,Borja Iglesias,26,FW,,447864
France,FRA,Brice Samba,1,GK,,483471
France,FRA,Malo Gusto,2,DF,,464055
France,FRA,Lucas Digne,3,DF,,368860
France,FRA,Dayot Upamecano,4,DF,,389876
France,FRA,Jules Kounde,5,DF,,430707
France,FRA,Manu Kone,6,MF,,485677
France,FRA,Ousmane Dembele,7,FW,,398680
France,FRA,Aurelien Tchouameni,8,MF,,405893
France,FRA,Marcus Thuram,9,FW,,403109
France,FRA,Kylian Mbappe,10,FW,,389867
France,FRA,Michael Olise,11,FW,,485655
France,FRA,Bradley Barcola,12,FW,,484860
France,FRA,Ngolo Kante,13,MF,,398681
France,FRA,Adrien Rabiot,14,MF,,402047
France,FRA,Ibrahima Konate,15,DF,,419166
